category,Company Name,Address,ZIP,City,Region,Country,Phone,Fax,E-mail,www,Services,Certification,Company certificate,Registration No.,Link to the certificate,Label,Surface,Founded,Contact person,Products to sell,Products to buy,Service provider for products,Company profile,
OIL SEEDS,LA ESQUINA DE LAS FLORES S.R.L.,Cordoba 1587,C1055AAF,BUENOS AIRES,Capital federal,ARGENTINA,+54  11 48133630,,info@esquinadelasflores.com.ar,www.esquinadelasflores.com.ar,EXPORTPUBLISHING / PR,,,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREAL PRODUCTS > FLOURCEREALSHONEY & HONEY PRODUCTSOIL SEEDSSUGAR & SWEATMEATS > CANE SUGARTEA > MATEVEGETABLES > LEGUMINOUS VEGETABLESVEGETABLES > OLIVE",,,,
OIL SEEDS,LEFT COAST NATURALS,4612 Dawson Street,V5C 4C3,BURNABY,British Columbia,CANADA,+1  604 8799100,+1  604 8799164,goodpeople@leftcoastnaturals.com,www.leftcoastnaturals.com,DISTRIBUTIONEXPORTPRODUCTION,,,,,,,,Mr. Graeme Scott,"BAKERY PRODUCTS, ADDITIVES > BAKING ADDITIVESCEREAL PRODUCTSCEREALSDRIED FRUITDRIED VEGETABLES > LEGUMINOUS VEGETABLESNUTSOIL SEEDS",,,,
OIL SEEDS,LEGUMEX WALKER INC.,"1500 Quebec Ave, Suite 140",S7K 1V6,SASKATOON,Saskatchewan,CANADA,+1  306 9862200,+1  306 2494155,info@legumexwalker.com,www.legumexwalker.com,EXPORTIMPORTPRODUCTIONTRADE,"OCIA INTERNATIONAL, INC. - Companies certified by OCIA INTERNATIONAL, INC. (12)",,,,,,,,OIL SEEDSOIL SEEDS > FLAXDRIED VEGETABLES > LEGUMINOUS VEGETABLES,OIL SEEDSOIL SEEDS > FLAXDRIED VEGETABLES > LEGUMINOUS VEGETABLES,,,
OIL SEEDS,LES SAISONS MUSICALES,Laverny,47600,MONCRABEAU,AQUITAINE - Lot-et-Garonne,FRANCE,+33  06 18949304,,contact@les-saisons-musicales.fr,www.les-saisons-musicales.fr,PRODUCTION,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,"BAKERY PRODUCTS, ADDITIVESCEREALSFRUITOIL SEEDSVEGETABLES",,,,
OIL SEEDS,LIDERGRAINS,RUTA 2 MARISCAL JOSE FELIX ESTIGARRIBIA,,CORONEL OVIEDO,Caeguazu,PARAGUAY,+51 942466414,,sales@lidergrains.com,www.lidergrains.com,EXPORTFAIRTRADEORGANIC CERTIFICATIONPACKAGINGTHIRD WORLDTRADEWHOLESALER,Companies certified by LIDERGRAINS : 0,,,,,,2019,Mr. VLADIMIR ZARATE ALVA,OIL SEEDS,,,,
OIL SEEDS,LINDBLOM AB,Box 4007,175 04,JAERFAELLA,Stockholms lan,SWEDEN,+460  856 470510,+460  876 18200,info@tagelindblom.se,www.tagelindblom.se,DISTRIBUTIONEXPORTTRADE,,,,,,,,,"CANNED FOOD > VEGETABLES, PLANTS > BEANSCEREALSDRIED FRUITOIL SEEDSVEGETABLE PRODUCTS > PUREE > TOMATO","CANNED FOOD > VEGETABLES, PLANTS > BEANSCEREALSDRIED FRUITOIL SEEDSVEGETABLE PRODUCTS > PUREE > TOMATO",,,
OIL SEEDS,MABIOMA EXPORT SARL,,,AGADIR,Agadir,MOROCCO,+212  672 675482,+212  528 231803,idrisse1979@gmail.com,www.mabioma.com,EXPORT,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,,ECOCERT,,,Ms. Idrisse,MEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTOIL SEEDS,,,,
OIL SEEDS,MANDOLE-MARIA DIET S.L.,"Carrer de la Esperanza, 49",12400,SEGORBE,VALENCIA - Castellón,SPAIN,+34  964 132066,,info@mandole.eu,www.mandole.eu,EXPORTPRODUCTION,,,,,,,,,CEREAL PRODUCTSCEREALSCOCOA & ITS PREPARATIONS > PASTEDRIED FRUITEDIBLE PREPARATIONS & SPICES > SPREADING PASTEOIL SEEDSOILS AND FATS > VEGETABLESUGAR & SWEATMEATS > SWEETSSUGAR & SWEATMEATS > SYRUPVEGETABLES > ALGAE,,,,
OIL SEEDS,MANTLER-MUEHLE ROSENBURG,Rosenburg 12,3573,ROSENBURG,Niederosterreich,AUSTRIA,+43  298 229010,+43  298 2290130,office@mantler-komplet.at,www.mantler-komplet.at,EXPORTPRODUCTIONTRADE,AUSTRIA BIO GARANTIE GMBH - Companies certified by AUSTRIA BIO GARANTIE GMBH (71),,,,,,,,CEREAL PRODUCTS > FLAKESCEREAL PRODUCTS > FLOUREDIBLE PREPARATIONS & SPICES > CARAWAYOIL SEEDS,CEREALSEDIBLE PREPARATIONS & SPICES > CARAWAYOIL SEEDS,,,
OIL SEEDS,MATTISSON HEALTHCARE,Veldzigt 63,3454 PW,DE MEERN,Utrecht,NETHERLANDS,+31  306 017378,+31  306 017379,info@mattisson.nl,www.mattisson.nl,ONLINESHOPTRADE,,,,,,,,,FRUIT PRODUCTS > POWDERMEDICAL & AROMATIC PLANTSOIL SEEDS,FRUIT PRODUCTS > POWDERMEDICAL & AROMATIC PLANTSOIL SEEDS,,,
OIL SEEDS,MED-EXOIL,"37, street Ali Zlitni",2092,TUNIS,,TUNISIA,+216  20 555620,+216  71 829122,medexoil@gmail.com,www.med-exoil.com,PRODUCTION,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,www.organic-bio.com/certificates/22498_477.pdf,,,,Mr. Ben Ammar,OIL SEEDSOILS AND FATS > VEGETABLE > JOJOBA-OIL,,,,
OIL SEEDS,MEDIGRUEN NATURPRODUKTE GMBH,Denkstr. 7,67549,WORMS,Rheinland-Pfalz - Kreisfreie Stadt,GERMANY,+49  62 41502580,+49  62 41502579,info@medigruen.com,www.medigruen.com,DISTRIBUTIONEXPORTPRODUCTIONWHOLESALER,,,,,,,,Mr. Grün Markus,DIET PRODUCTSBEVERAGES - NON ALCOHOLIC > FRUIT JUICES > NONIMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTOIL SEEDS,DIET PRODUCTSBEVERAGES - NON ALCOHOLIC > FRUIT JUICES > NONIMEDICAL & AROMATIC PLANTS > NUTRITIONAL SUPPLEMENTOIL SEEDS,,,
OIL SEEDS,MELANDRI GAUDENZIO SAS,Via Boncellino 120,48012,BAGNACAVALLO,EMILIA ROMAGNA - Ravenna,ITALY,+39  0545 61278,+39  0545 63672,info@melandrigaudenzio.com,www.melandrigaudenzio.com,IMPORTPACKAGINGPRODUCTIONTRADE,CCPB SRL  - Companies certified by CCPB SRL  (43),,,,,,,,CEREAL PRODUCTS > FLOURCEREALSEDIBLE PREPARATIONS & SPICES > SOUPSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,CEREAL PRODUCTS > FLOURCEREALSEDIBLE PREPARATIONS & SPICES > SOUPSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,
OIL SEEDS,MELI-JO,Rue de la Sambre 6,6032,MONT SUR MARCHIENNE,Hainaut,BELGIUM,+32  7147 5868,+32  7147 5889,contact@melijo.be,www.melijo.be,EXPORTONLINESHOP,CERTISYS - Companies certified by CERTISYS (35),,,,,,,Mr. Meli,OIL SEEDSSEEDS > SPROUTING SEEDS,OIL SEEDSSEEDS > SPROUTING SEEDS,,,
OIL SEEDS,MENEBA B.V.,P.O. Box 5149,3008 AC,ROTTERDAM,Zuid-Holland,NETHERLANDS,+31 10 4238911,+31 10 4238269,customerservice@meneba.com,www.meneba.com,DEVELOPMENTEXPORTMARKETINGPRODUCTION,,,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BREADBAKERY PRODUCTS, ADDITIVES > CAKESBAKERY PRODUCTS, ADDITIVES > PASTRYBEVERAGES - NON ALCOHOLICCEREAL PRODUCTS > FLOURCEREALSOIL SEEDS",,,,
OIL SEEDS,MONTELIA S.A.,Av. Carlos Julio Arosemena,,GUAYAQUIL,,ECUADOR,+593  4 2221976,+593  4 2389622,,www.evicorporation.com,EXPORTFAIRTRADEPRODUCTION,,,,,,,,,FRUIT > BANANASOIL SEEDS,FRUIT > BANANASOIL SEEDS,,,
OIL SEEDS,MUEHLE SCHLAUERSBACH,Schlauersbach 1,91586,LICHTENAU,Bayern - Mittelfranken,GERMANY,+49  9874 340,+49  9874 4320,volznaturkost@t-online.de,www.volz-naturkost.de,PRODUCTIONRETAILER,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,,,,Family Volz,CEREAL PRODUCTS > FLOURCEREAL PRODUCTS > FLOUR > OF WHEATCEREAL PRODUCTS > FLOUR > RYE FLOURCEREALSOIL SEEDS,,,,
OIL SEEDS,MYRISTICA D.O.O.,Frana Kršinica 6b,10000,ZAGREB,,CROATIA,+385  123 71572,+385  124 79571,myristica@myristica.hr,www.myristica.hr,EXPORTPRODUCTION,,,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BISCUITSFRUIT PRODUCTSOIL SEEDS",,,,
OIL SEEDS,NATEXT BIOSCIENCES PVT LTD,"Link House, 4th Floor, 3, Bahadur Shah Zafar Marg",110002,NEW DEHLI,Delhi - New Delhi,INDIA,+91  11 233111125,+91  11 42518881,info@natext.com,www.natext.com,DEVELOPMENTEXPORTPRODUCTIONRESEARCH,SKAL - Companies certified by SKAL (245),,,,,,,,CEREALS > WHEATDRIED VEGETABLESEDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > CHILI PEPPEREDIBLE PREPARATIONS & SPICES > CORIANDEREDIBLE PREPARATIONS & SPICES > FENNELEDIBLE PREPARATIONS & SPICES > GINGEREDIBLE PREPARATIONS & SPICES > HERBSEDIBLE PREPARATIONS & SPICES > MUSTARDEDIBLE PREPARATIONS & SPICES > PEPPER,,,,
OIL SEEDS,NATURATA AG,Rudolf-Diesel-Str. 19,71711,MURR,Baden-Württemberg - Stuttgart,GERMANY,+49  71 4489610,+49  71 44896141,kontakt@naturata.de,www.naturata.de,TRADE,,,,,,,1976,Ms. Liane Härtel,COFFEECOCOA & ITS PREPARATIONSNUTSOIL SEEDSPASTADRIED FRUITSUGAR & SWEATMEATS,COFFEECOCOA & ITS PREPARATIONSNUTS,,,
OIL SEEDS,NATURE BIO-FOODS LTD,"45 KM Stone, G.T. Roa",131021,SONEPAT,Haryana - Sonepat,INDIA,+91  130 3051500,+91  130 3051518,,www.naturebiofoods.in,EXPORTFAIRTRADEPACKAGINGPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,CEREAL PRODUCTS > FLOUR > RICE FLOURCEREALS > RICE > BASMATIDRIED FRUITEDIBLE PREPARATIONS & SPICESNUTSOIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,"NATURKOST DE MEXICO, SACHIA",Privada de la Cruz #6,45640,TLAJOMULCO DE ZÚÑIGA,Jalisco - Tlajomulco de Zuniga,MEXICO,+52  33 37961212,,info@organic-mexico.com,www.organic-mexico.com,DISTRIBUTIONEXPORTPACKAGINGPRODUCTIONTRADE,BCS OEKO-GARANTIE GMBH - Companies certified by BCS OEKO-GARANTIE GMBH (167),,,,,,,,NUTS > WALNUTSOIL SEEDSSUGAR & SWEATMEATS > SYRUP > AGAVE,NUTS > WALNUTSOIL SEEDSSUGAR & SWEATMEATS > SYRUP > AGAVE,,,
OIL SEEDS,NORDLICHT NATURKOST HANDELS GMBH,Boschstrasse 3,24568,KALTENKIRCHEN,Schleswig-Holstein - Segeberg,GERMANY,+49  4191 95040,+49  4191 950449,info@nordlicht-naturkost.de,www.nordlicht-naturkost.de,PACKAGINGTRADEWAREHOUSING,,,,,,,,Mr. Ole Mester,CEREAL PRODUCTSCEREALSDRIED FRUITEDIBLE PREPARATIONS & SPICES > SALT > SEA SALTEDIBLE PREPARATIONS & SPICES > YEASTNUTSOIL SEEDS,CEREAL PRODUCTSCEREALSDRIED FRUIT,,,
OIL SEEDS,NORGROW INTERNATIONAL LTD,"Lower Farm, Church Lane, East Winch",PE32 1NL,KING'S LYNN,ENGLAND - Norfolk,UNITED KINGDOM,+44  203 2398560,,sales@norgrow.com,www.norgrow.com,CONSULTINGEXPORTTRADE,SOIL ASSOCIATION CERTIFICATION - Companies certified by SOIL ASSOCIATION CERTIFICATION (79),,,,,,,Mr. Henri Rosenthal,CEREALSEDIBLE PREPARATIONS & SPICESMILK & DAIRY PRODUCTS > MILK POWDEROIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,CEREALSEDIBLE PREPARATIONS & SPICESMILK & DAIRY PRODUCTS > MILK POWDEROIL SEEDSVEGETABLES > LEGUMINOUS VEGETABLES,,,
OIL SEEDS,ÖLMüHLE GODENSTEDT,Schulstraße 16,27404,GODENSTEDT,Niedersachsen,GERMANY,04281956672,04281956671,info@oelmuehle-godenstedt.de,www.oelmuehle-godenstedt.de,ONLINESHOPPRODUCTIONTRADE,ABCERT AG - Companies certified by ABCERT AG (129),,109H9753FSS1S,,EU ORGANIC BIO LOGO,,,Mr. Christian Müller,"BAKERY PRODUCTS, ADDITIVES > BAKING ADDITIVESNUTS > HAZELNUTSOIL SEEDSOIL SEEDS > FLAXOIL SEEDS > HEMPOILS AND FATS > VEGETABLE > COLZA OILOILS AND FATS > VEGETABLE > HEMPOILS AND FATS > VEGETABLE > LINSEED OIL",,,,
OIL SEEDS,ONE DEGREE ORGANIC FOODS,PO Box 128 STN A,V2T 6Z5,ABBOTSFORD,British Columbia,CANADA,+1  855 8342642,,info@onedegreeorganics.com,www.onedegreeorganics.com,EXPORTPRODUCTIONTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,"BAKERY PRODUCTS, ADDITIVES > TOASTCEREAL PRODUCTS > FLOURCEREAL PRODUCTS > MUESLIOIL SEEDS",CEREALSOIL SEEDS,,,
OIL SEEDS,ORGANIC COMMODITIES PTY LTD,"4D/337 Bronte Rd, Bronte",2024,SYDNEY,New South Wales,AUSTRALIA,+61  415 163151,,mark@organic-commodities.com.au,www.organic-commodities.com.au,BROKER TO WHOLESALERSEXPORTEXPORT PROMOTERIMPORTTRADE,AUSTRALIAN CERTIFIED ORGANIC - Companies certified by AUSTRALIAN CERTIFIED ORGANIC (15),,,,,,2003,Mr. Mark Visser,CEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDS,CEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDS,,,
OIL SEEDS,"ORGANIC PARTNERS INTERNATIONAL, LLC","2705 E Burnside Street, Suite 214",97214,PORTLAND,Oregon,USA,+1  503 4451065,+1  503 4451065,info@organic-partners.com,www.organic-partners.com,PRODUCTIONTRADE,,,,,,,,Mr. George Kalogridis,"CEREALSCOCOA & ITS PREPARATIONSDRIED FRUITEGGSFROZEN PRODUCTS > FRUITFROZEN PRODUCTS > VEGETABLES, PLANTSFRUIT",CEREALSCOCOA & ITS PREPARATIONSDRIED FRUIT,,,
OIL SEEDS,ORGANIC TRADING LTD,Marktstrasse 5,88356,OSTRACH,Baden-Württemberg - Tübingen,GERMANY,+49  7585 93140,+49  7585 931429,office@organictrading.eu,www.organictrading.eu,EXPORTPRODUCTIONTRADE,ECOCERT DEUTSCHLAND - Companies certified by ECOCERT DEUTSCHLAND (23),,,,,,,Mr. Paul Endriss,CEREALSFODDEROIL SEEDSSEEDSSOYA AND BY - PRODUCTS > BEANS,CEREALSFODDEROIL SEEDSSEEDSSOYA AND BY - PRODUCTS > BEANS,,,
OIL SEEDS,"ORIENTAL BOTANICALS CO., LTD.","Rm,1001,Bldg D, No.35 Tangyan Road, Hi-Tech Industrial Zone",710061,XIAN,Shaanxi,CHINA,+86  29 85252361,+86  29 85252362,info@orientalbotanicals.com,www.orientalbotanicals.com,EXPORTIMPORT,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,Ms. Cindy Lau,EDIBLE PREPARATIONS & SPICESEDIBLE PREPARATIONS & SPICES > HERBSFRUITMEDICAL & AROMATIC PLANTSOIL SEEDSVEGETABLESVEGETABLES > MUSHROOMS,,,,
OIL SEEDS,ORIENTAL GROUP SARL AU,"N°200 Lot Elmassar,Sidi Ghanem Industrial Estate Route de Safi",40100,MARRAKESH - MARRAKECH,Marrakech,MOROCCO,+212524335449,+212542457961,contact@group-oriental.com,www.group-oriental.com,EXPORTPACKAGINGPRIVATE LABELPRODUCTIONWHOLESALER,CCPB SRL  - Companies certified by CCPB SRL  (43),,,web.ccpb.it/ccpb/ElenchiEsteri/ElencoOperatoriEsteri_MA_31_08_2015.pdf,EU ORGANIC BIO LOGO,2000,2012,Sirs LACHGAR Hicham,FRUIT PRODUCTS > POWDEROIL SEEDSOILS AND FATS > EDIBLE OILOILS AND FATS > VEGETABLE > ARGAN OILSOYA AND BY - PRODUCTS > OILVEGETABLE PRODUCTSVEGETARIAN PRODUCTS,,,,
OIL SEEDS,PANIERS BIO CHEZ VOUS,Le Vau Morin,22230,MERDRIGNAC,BRETAGNE - Côtes-d'Armor,FRANCE,+33  02 96265084,,,www.paniersbiochezvous.fr,DISTRIBUTIONONLINESHOPPRODUCTIONTRADE,QUALITE FRANCE - BUREAU VERITAS CERTIFICATION - Companies certified by QUALITE FRANCE - BUREAU VERITAS CERTIFICATION (913),,,,,,,,"BAKERY PRODUCTS, ADDITIVES > BREADBEVERAGES - NON ALCOHOLIC > FRUIT JUICES > APPLESCEREAL PRODUCTSDRIED FRUITFRUIT PRODUCTS > MARMELADEMEAT > POULTRYOIL SEEDSOILS AND FATS > VEGETABLESUGAR & SWEATMEATS > CANE SUGARVEGETABLES",,,,
OIL SEEDS,PARA FOOD S.R.O.,REVOLUCNI 10,110 00,PRAGUE,Praha - Praha hl.m.,CZECH REPUBLIC,+420774409646,,info@para-food.com,para-food.com,EXPORTIMPORTTRADEWHOLESALER,,,,,,,2018,Mr. Ondrej Brach,FRUIT PRODUCTS > POWDERFRUIT > BERRIES > ACAIFRUIT > TROPICAL FRUITNUTS > BRAZIL NUTSOIL SEEDSOILS AND FATSOILS AND FATS > EDIBLE OIL,OIL SEEDSOILS AND FATSSEEDS,,,
OIL SEEDS,PATUZZO E MALVEZZI SRL,Via Corte Casalino 1021,37050,ISOLA RIZZA VR,VENETO - Verona,ITALY,+39  045 7125610,+39  045 7125118,info@patuzzoemalvezzi.com,www.patuzzoemalvezzi.com,PRODUCTIONTRADE,,,,,,,,,CEREALSOIL SEEDS,CEREALSOIL SEEDS,,,
OIL SEEDS,PETROW FOOD INDUSTRIES LTD,"Unit 1 Sheraton Business Centre,",UB6 7JB,PERIVALE,ENGLAND - Middlesex,UNITED KINGDOM,+44  020 89972250,+44  020 89873350,info@pfil.co.uk,www.cjpetrow.co.uk,EXPORTIMPORTPACKAGINGPRODUCTIONTRADE,,,,,,,,,DRIED FRUITNUT PRODUCTS > MILK > OF COCONUTSNUTSOIL SEEDS,DRIED FRUITNUT PRODUCTS > MILK > OF COCONUTSNUTSOIL SEEDS,,,
OIL SEEDS,POLIANA,"36 ""6 September"" Str.",1000,SOFIA,Sofija,BULGARIA,+359  894 388110,,lucy.grekova@upeef.eu,www.poliana.bg,DEHYDRATIONEXPORTPRODUCTION,AUSTRIA BIO GARANTIE GMBH - Companies certified by AUSTRIA BIO GARANTIE GMBH (71),,,,,,,Ms. Lyudmila Grekova,CEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESEDIBLE PREPARATIONS & SPICES > HERBSFRUIT > BERRIESMEATNUTSOIL SEEDS,,,,
OIL SEEDS,POPLAR VALLEY ORGANIC FARMS INC.,P.O. Box 216,S0E 1W0,ZENON PARK,Saskatchewan,CANADA,+1  306 7672640,+1  306 7672625,info@poplarvalleyorganics.ca,ww.poplarvalleyorganics.ca,EXPORTPACKAGINGPRODUCTION,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,,,,,Mr. Clement Perrault,CEREALSFODDEROIL SEEDSOIL SEEDS > FLAXVEGETABLES > LEGUMINOUS VEGETABLES,,,,
OIL SEEDS,PPHU MIPAMA - DIET-FOOD.PL,Rogatka 7a,62-860,OPATÓWEK,Wielkopolskie,POLAND,+48  627 670475,+48  627 670477,sklep@diet-food.pl,www.diet-food.pl,EXPORTPRODUCTIONTRADE,,,,,,,,,DRIED FRUITGLUTEN FREE PRODUCTS > PASTAMEDICAL & AROMATIC PLANTSOIL SEEDSOILS AND FATS > VEGETABLE > ARGAN OILPASTA,DRIED FRUITMEDICAL & AROMATIC PLANTSOILS AND FATS > VEGETABLE > ARGAN OILPASTA,,,
OIL SEEDS,PRANA BIOVEGAN,1440 Blvd. Jules Poitras,H4N 1X7,VILLE ST LAURENT,Quebec,CANADA,+1  514 2764864,+1  514 2765858,info@pranana.com,www.pranana.com,IMPORTPACKAGINGPRODUCTIONWHOLESALER,ECOCERT SA FRANCE - Companies certified by ECOCERT SA FRANCE (798),,,,,,2005,Ms. Marie-Josee Richer,COCOA & ITS PREPARATIONSDRIED FRUITFRUIT PRODUCTS > POWDERNUTSOIL SEEDSSEEDS > ANISE,COCOA & ITS PREPARATIONSDRIED FRUITNUTSOIL SEEDS,,,
OIL SEEDS,PRESERVAMUNDI,"ESTRADA PA 440, KM 10",68721-000,"SAO JOAO DE PIRABAS 
										Show on map",Para,BRAZIL,+55  11 23053372,+55  11 63987779,preservamundi@preservamundi.com.br,www.preservamundi.com.br,PRODUCTIONRURAL DEVELOPMENT,CONTROL UNION CERTIFICATIONS B.V. - Companies certified by CONTROL UNION CERTIFICATIONS B.V. (37),,,,,100 ACRES,2005,Ms. Romina Lindemann,BEVERAGES - NON ALCOHOLIC > FRUIT JUICES > NONI - detailTEA > HERBAL - detailTEA > FRUIT TEA - detailVARIOUS - detailVEGETARIAN PRODUCTS - detailOIL SEEDS - detail,,,,"Preserva Mundi is a Brazilian company located in São João de Pirabas, Pará State, north of Brazil. 
Our products as well as our business model were structured on the concept of social development. 
We harvest and produce organic products with a critical partnership established with the local community. 
This has not only enhanced the real income of the families living within the micro-region of our plant, but also created the right incentives to explore the Amazon Rain Forest in a sustainable manner, preventing deforestation and adverse social migration. 
Using our own harvested Organic Neen and Noni, Preserva Mundi offers a wide range of exclusive products, catering for both human and non-human uses. These are 100% organic and certified by Control Union ©. Moreover, we also have a select line of special Amazon oils. Our extraction process takes advantage of the social partnership built with the local community to guarantee economic feasibility as well as regional sustainable development.
We have 160,000 neem trees & 10,000 noni trees"
OIL SEEDS,PRIMAL FOODS GROUP PTY LTD,PO Box 778,2533,KIAMA,New South Wales,AUSTRALIA,+61  280 114182,+61  280 111255,enquiries@primalfoodsgroup.com,www.primalfoodsgroup.com,EXPORTTRADE,,,,NSW,,,,Mr. Peter Longhurst,CEREALSCEREALS > WHEAT > SPELTDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDS,CEREALSDRIED VEGETABLES > LEGUMINOUS VEGETABLESOIL SEEDS,,,
OIL SEEDS,PRODEXIM,"5, Port-Elevator str.",73000,KHERSON,Khersons'ka Oblast',UKRAINE,+380  675 517306,+380  552.460691,lena@prodexim.com.ua,www.prodexim.com.ua,EXPORTPRODUCTION,,,,,,,,,CEREALSFRUITOIL SEEDSOILS AND FATS > VEGETABLE > SUNFLOWER OIL,,,,
OIL SEEDS,PURE GROUND INGREDIENTS,2500 Aroowhead dr Unit 1,89706,CARSON CITY,Nevada,USA,+1  855 6087873,+1  855 2628475,info@puregroundingredients.com,www.puregroundingredients.com,EXPORTFAIRTRADEPRODUCTION,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,COCOA & ITS PREPARATIONSEDIBLE PREPARATIONS & SPICESFRUITMEDICAL & AROMATIC PLANTSNUTSOIL SEEDSOILS AND FATS > VEGETABLE > COCONUT OIL,COCOA & ITS PREPARATIONSEDIBLE PREPARATIONS & SPICESFRUIT,,,
OIL SEEDS,"PUREFARMS ORGANIC INC.,","9925 N.E. 134th COURT, SUITE # 100",98034,KIRKLAND,Washington,USA,+1  425 3071463,+1  425 4917310,ashish@purefarmsorganic.com,,EXPORTPRODUCTION,,,,,,,,Mr. Ashish Lakhani,NUTSOIL SEEDS,,,,
OIL SEEDS,RANCHO VIGNOLA,Box 397,V0E 1B0,ARMSTRONG,British Columbia,CANADA,+1  877 6392767,+1  250 5466653,info@ranchovignola.com,www.ranchovignola.com,EXPORTFAIRTRADEONLINESHOPPRODUCTIONTRADE,"USDA,  U.S. DEPARTMENT OF AGRICULTURE  - Companies certified by USDA,  U.S. DEPARTMENT OF AGRICULTURE  (585)",,,,,,,,DRIED FRUITNUTSOIL SEEDSSUGAR & SWEATMEATS > SUGAR,DRIED FRUITNUTSOIL SEEDSSUGAR & SWEATMEATS > SUGAR,,,
OIL SEEDS,REGIONAL GRAIN TRADING COMPANY,"2 d, B.Khmelnitskogo street",73000,KHERSON,,UKRAINE,+38  0552 398539,+38  0552 398539,trade@rgtc.com.ua,www.rgtc.com.ua,EXPORTPRODUCTION,,,,,,,,,CEREALSOIL SEEDSOILS AND FATS > VEGETABLE > SUNFLOWER OIL,,,,
OIL SEEDS,RISENTA AB,Sollentunaholmsvaegen 13-15,192 78,SOLLENTUNA,Stockholms lan,SWEDEN,+46  858 627500,+46  861 15366,info@risenta.se,www.risenta.se,EXPORTIMPORTPRODUCTIONTRADE,KRAV - Companies certified by KRAV (42),,,,,,,Mr. Alex Tengvall,CEREAL PRODUCTSCEREALSDRIED FRUITDRIED VEGETABLES > LEGUMINOUS VEGETABLESNUTSOIL SEEDS,CEREALSDRIED FRUITDRIED VEGETABLES > LEGUMINOUS VEGETABLESNUTS,,,
OIL SEEDS,ROS-SWEET SP. Z O.O.,ul. Podzwierzyniec 27 A,37-100,LANCUT,Podkarpackie,POLAND,+48  17 2253009,+48  17 2255916,office@ros-sweet.pl,www.ros-sweet.pl,DISTRIBUTIONEXPORTIMPORT,,,,,,,,,DRIED FRUITNUTSOIL SEEDS,,,,
OIL SEEDS,ROWLAND SEEDS,"92059A - Range Road 143, Box 4776",T1G 2E1,TABER,Alberta,CANADA,+1  403 2238164,+1  403 2238166,rbrewin@rowlandseeds.com,www.rowlandseeds.com,EXPORTPRODUCTION,"GLOBAL ORGANIC ALLIANCE, INC. - Companies certified by GLOBAL ORGANIC ALLIANCE, INC. (3)",,,,,,,Mr. Roy Brewin,OIL SEEDSSEEDS,,,,
OIL SEEDS,RUCHI GLOBAL LTD.,"501, Royal Estate Building,  9/2 South Tukoganj",452001,INDORE,Madhya Pradesh - Indore,INDIA,+91  731 4017844,+91  731 2518127,Saurabh_Sharma@ruchiglobal.com,www.ruchiglobal.com,TRADE,CONTROL UNION CERTIFICATIONS B.V. - Companies certified by CONTROL UNION CERTIFICATIONS B.V. (37),,,,,,,Mr. Saurabh Sharma,CEREALSCEREALS > WHEATEDIBLE PREPARATIONS & SPICESOIL SEEDSOIL SEEDS > FLAXSOYA AND BY - PRODUCTS > BEANSVEGETABLES > LEGUMINOUS VEGETABLES,CEREALSEDIBLE PREPARATIONS & SPICESOIL SEEDS,,,
